"","Time","Well","OD600","Bacteria","Phage","Dil","Status"
"11445",35100,"H6",0.117,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11446",35400,"H6",0.117,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11447",35700,"H6",0.118,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11448",36000,"H6",0.119,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11449",36300,"H6",0.121,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11450",36600,"H6",0.122,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11451",36900,"H6",0.123,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11452",37200,"H6",0.124,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11453",37500,"H6",0.126,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11454",37800,"H6",0.128,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11455",38100,"H6",0.13,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11456",38400,"H6",0.132,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11457",38700,"H6",0.135,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11458",39000,"H6",0.137,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11459",39300,"H6",0.14,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11460",39600,"H6",0.143,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11461",39900,"H6",0.147,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11462",40200,"H6",0.151,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11463",40500,"H6",0.155,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11464",40800,"H6",0.161,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11465",41100,"H6",0.167,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11466",41400,"H6",0.173,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11467",41700,"H6",0.179,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11468",42000,"H6",0.185,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11469",42300,"H6",0.192,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11470",42600,"H6",0.199,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11471",42900,"H6",0.207,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11472",43200,"H6",0.215,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11473",43500,"H6",0.224,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11474",43800,"H6",0.233,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11475",44100,"H6",0.242,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11476",44400,"H6",0.252,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11477",44700,"H6",0.261,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11478",45000,"H6",0.271,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11479",45300,"H6",0.282,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11480",45600,"H6",0.293,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11481",45900,"H6",0.305,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11482",46200,"H6",0.317,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11483",46500,"H6",0.33,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11484",46800,"H6",0.342,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11485",47100,"H6",0.354,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11486",47400,"H6",0.368,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11487",47700,"H6",0.38,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11488",48000,"H6",0.393,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11489",48300,"H6",0.405,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11490",48600,"H6",0.417,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11491",48900,"H6",0.428,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11492",49200,"H6",0.439,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11493",49500,"H6",0.449,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11494",49800,"H6",0.457,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11495",50100,"H6",0.468,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11496",50400,"H6",0.471,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11497",50700,"H6",0.473,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11498",51000,"H6",0.474,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11499",51300,"H6",0.475,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11500",51600,"H6",0.477,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11501",51900,"H6",0.482,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11502",52200,"H6",0.484,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11503",52500,"H6",0.487,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11504",52800,"H6",0.489,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11505",53100,"H6",0.49,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11506",53400,"H6",0.492,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11507",53700,"H6",0.494,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11508",54000,"H6",0.493,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11509",54300,"H6",0.492,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11510",54600,"H6",0.489,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11511",54900,"H6",0.486,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11512",55200,"H6",0.481,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11513",55500,"H6",0.477,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11514",55800,"H6",0.47,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11515",56100,"H6",0.464,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11516",56400,"H6",0.458,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11517",56700,"H6",0.452,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11518",57000,"H6",0.446,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11519",57300,"H6",0.441,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11520",57600,"H6",0.435,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11521",57900,"H6",0.43,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11522",58200,"H6",0.424,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11523",58500,"H6",0.421,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11524",58800,"H6",0.416,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11525",59100,"H6",0.411,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11526",59400,"H6",0.407,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11527",59700,"H6",0.402,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11528",60000,"H6",0.397,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11529",60300,"H6",0.393,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11530",60600,"H6",0.388,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11531",60900,"H6",0.385,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11532",61200,"H6",0.381,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11533",61500,"H6",0.376,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11534",61800,"H6",0.372,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11535",62100,"H6",0.369,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11536",62400,"H6",0.364,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11537",62700,"H6",0.361,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11538",63000,"H6",0.357,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11539",63300,"H6",0.353,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11540",63600,"H6",0.349,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11541",63900,"H6",0.346,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11542",64200,"H6",0.342,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11543",64500,"H6",0.339,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11544",64800,"H6",0.335,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11545",65100,"H6",0.332,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11546",65400,"H6",0.329,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11547",65700,"H6",0.325,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11548",66000,"H6",0.322,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11549",66300,"H6",0.318,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11550",66600,"H6",0.316,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11551",66900,"H6",0.314,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11552",67200,"H6",0.313,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11553",67500,"H6",0.312,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11554",67800,"H6",0.311,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11555",68100,"H6",0.311,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11556",68400,"H6",0.308,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11557",68700,"H6",0.305,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11558",69000,"H6",0.303,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11559",69300,"H6",0.3,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11560",69600,"H6",0.297,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11561",69900,"H6",0.292,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11562",70200,"H6",0.289,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11563",70500,"H6",0.285,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11564",70800,"H6",0.283,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11565",71100,"H6",0.28,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11566",71400,"H6",0.278,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11567",71700,"H6",0.276,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11568",72000,"H6",0.273,"P1-T25-1-P","2811","0.0015625","Ancestor"
"11569",0,"A7",0.097,"Blank","Blank","Blank","Blank"
"11570",300,"A7",0.1,"Blank","Blank","Blank","Blank"
"11571",600,"A7",0.101,"Blank","Blank","Blank","Blank"
"11572",900,"A7",0.1,"Blank","Blank","Blank","Blank"
"11573",1200,"A7",0.1,"Blank","Blank","Blank","Blank"
"11574",1500,"A7",0.1,"Blank","Blank","Blank","Blank"
"11575",1800,"A7",0.101,"Blank","Blank","Blank","Blank"
"11576",2100,"A7",0.101,"Blank","Blank","Blank","Blank"
"11577",2400,"A7",0.101,"Blank","Blank","Blank","Blank"
"11578",2700,"A7",0.101,"Blank","Blank","Blank","Blank"
"11579",3000,"A7",0.101,"Blank","Blank","Blank","Blank"
"11580",3300,"A7",0.101,"Blank","Blank","Blank","Blank"
"11581",3600,"A7",0.101,"Blank","Blank","Blank","Blank"
"11582",3900,"A7",0.101,"Blank","Blank","Blank","Blank"
"11583",4200,"A7",0.101,"Blank","Blank","Blank","Blank"
"11584",4500,"A7",0.101,"Blank","Blank","Blank","Blank"
"11585",4800,"A7",0.102,"Blank","Blank","Blank","Blank"
"11586",5100,"A7",0.101,"Blank","Blank","Blank","Blank"
"11587",5400,"A7",0.102,"Blank","Blank","Blank","Blank"
"11588",5700,"A7",0.101,"Blank","Blank","Blank","Blank"
"11589",6000,"A7",0.101,"Blank","Blank","Blank","Blank"
"11590",6300,"A7",0.102,"Blank","Blank","Blank","Blank"
"11591",6600,"A7",0.102,"Blank","Blank","Blank","Blank"
"11592",6900,"A7",0.102,"Blank","Blank","Blank","Blank"
"11593",7200,"A7",0.102,"Blank","Blank","Blank","Blank"
"11594",7500,"A7",0.102,"Blank","Blank","Blank","Blank"
"11595",7800,"A7",0.102,"Blank","Blank","Blank","Blank"
"11596",8100,"A7",0.103,"Blank","Blank","Blank","Blank"
"11597",8400,"A7",0.103,"Blank","Blank","Blank","Blank"
"11598",8700,"A7",0.103,"Blank","Blank","Blank","Blank"
"11599",9000,"A7",0.102,"Blank","Blank","Blank","Blank"
"11600",9300,"A7",0.102,"Blank","Blank","Blank","Blank"
"11601",9600,"A7",0.102,"Blank","Blank","Blank","Blank"
"11602",9900,"A7",0.103,"Blank","Blank","Blank","Blank"
"11603",10200,"A7",0.103,"Blank","Blank","Blank","Blank"
"11604",10500,"A7",0.102,"Blank","Blank","Blank","Blank"
"11605",10800,"A7",0.103,"Blank","Blank","Blank","Blank"
"11606",11100,"A7",0.103,"Blank","Blank","Blank","Blank"
"11607",11400,"A7",0.103,"Blank","Blank","Blank","Blank"
"11608",11700,"A7",0.103,"Blank","Blank","Blank","Blank"
"11609",12000,"A7",0.103,"Blank","Blank","Blank","Blank"
"11610",12300,"A7",0.103,"Blank","Blank","Blank","Blank"
"11611",12600,"A7",0.103,"Blank","Blank","Blank","Blank"
"11612",12900,"A7",0.103,"Blank","Blank","Blank","Blank"
"11613",13200,"A7",0.103,"Blank","Blank","Blank","Blank"
"11614",13500,"A7",0.103,"Blank","Blank","Blank","Blank"
"11615",13800,"A7",0.103,"Blank","Blank","Blank","Blank"
"11616",14100,"A7",0.103,"Blank","Blank","Blank","Blank"
"11617",14400,"A7",0.103,"Blank","Blank","Blank","Blank"
"11618",14700,"A7",0.103,"Blank","Blank","Blank","Blank"
"11619",15000,"A7",0.104,"Blank","Blank","Blank","Blank"
"11620",15300,"A7",0.103,"Blank","Blank","Blank","Blank"
"11621",15600,"A7",0.104,"Blank","Blank","Blank","Blank"
"11622",15900,"A7",0.104,"Blank","Blank","Blank","Blank"
"11623",16200,"A7",0.104,"Blank","Blank","Blank","Blank"
"11624",16500,"A7",0.104,"Blank","Blank","Blank","Blank"
"11625",16800,"A7",0.103,"Blank","Blank","Blank","Blank"
"11626",17100,"A7",0.104,"Blank","Blank","Blank","Blank"
"11627",17400,"A7",0.103,"Blank","Blank","Blank","Blank"
"11628",17700,"A7",0.104,"Blank","Blank","Blank","Blank"
"11629",18000,"A7",0.104,"Blank","Blank","Blank","Blank"
"11630",18300,"A7",0.104,"Blank","Blank","Blank","Blank"
"11631",18600,"A7",0.104,"Blank","Blank","Blank","Blank"
"11632",18900,"A7",0.104,"Blank","Blank","Blank","Blank"
"11633",19200,"A7",0.104,"Blank","Blank","Blank","Blank"
"11634",19500,"A7",0.104,"Blank","Blank","Blank","Blank"
"11635",19800,"A7",0.104,"Blank","Blank","Blank","Blank"
"11636",20100,"A7",0.104,"Blank","Blank","Blank","Blank"
"11637",20400,"A7",0.104,"Blank","Blank","Blank","Blank"
"11638",20700,"A7",0.104,"Blank","Blank","Blank","Blank"
"11639",21000,"A7",0.104,"Blank","Blank","Blank","Blank"
"11640",21300,"A7",0.104,"Blank","Blank","Blank","Blank"
"11641",21600,"A7",0.104,"Blank","Blank","Blank","Blank"
"11642",21900,"A7",0.104,"Blank","Blank","Blank","Blank"
"11643",22200,"A7",0.104,"Blank","Blank","Blank","Blank"
"11644",22500,"A7",0.105,"Blank","Blank","Blank","Blank"
"11645",22800,"A7",0.104,"Blank","Blank","Blank","Blank"
"11646",23100,"A7",0.104,"Blank","Blank","Blank","Blank"
"11647",23400,"A7",0.105,"Blank","Blank","Blank","Blank"
"11648",23700,"A7",0.105,"Blank","Blank","Blank","Blank"
"11649",24000,"A7",0.105,"Blank","Blank","Blank","Blank"
"11650",24300,"A7",0.105,"Blank","Blank","Blank","Blank"
"11651",24600,"A7",0.104,"Blank","Blank","Blank","Blank"
"11652",24900,"A7",0.105,"Blank","Blank","Blank","Blank"
"11653",25200,"A7",0.105,"Blank","Blank","Blank","Blank"
"11654",25500,"A7",0.105,"Blank","Blank","Blank","Blank"
"11655",25800,"A7",0.104,"Blank","Blank","Blank","Blank"
"11656",26100,"A7",0.105,"Blank","Blank","Blank","Blank"
"11657",26400,"A7",0.104,"Blank","Blank","Blank","Blank"
"11658",26700,"A7",0.105,"Blank","Blank","Blank","Blank"
"11659",27000,"A7",0.105,"Blank","Blank","Blank","Blank"
"11660",27300,"A7",0.105,"Blank","Blank","Blank","Blank"
"11661",27600,"A7",0.105,"Blank","Blank","Blank","Blank"
"11662",27900,"A7",0.105,"Blank","Blank","Blank","Blank"
"11663",28200,"A7",0.105,"Blank","Blank","Blank","Blank"
"11664",28500,"A7",0.105,"Blank","Blank","Blank","Blank"
"11665",28800,"A7",0.105,"Blank","Blank","Blank","Blank"
"11666",29100,"A7",0.104,"Blank","Blank","Blank","Blank"
"11667",29400,"A7",0.105,"Blank","Blank","Blank","Blank"
"11668",29700,"A7",0.105,"Blank","Blank","Blank","Blank"
"11669",30000,"A7",0.105,"Blank","Blank","Blank","Blank"
"11670",30300,"A7",0.105,"Blank","Blank","Blank","Blank"
"11671",30600,"A7",0.106,"Blank","Blank","Blank","Blank"
"11672",30900,"A7",0.105,"Blank","Blank","Blank","Blank"
"11673",31200,"A7",0.105,"Blank","Blank","Blank","Blank"
"11674",31500,"A7",0.105,"Blank","Blank","Blank","Blank"
"11675",31800,"A7",0.104,"Blank","Blank","Blank","Blank"
"11676",32100,"A7",0.105,"Blank","Blank","Blank","Blank"
"11677",32400,"A7",0.105,"Blank","Blank","Blank","Blank"
"11678",32700,"A7",0.105,"Blank","Blank","Blank","Blank"
"11679",33000,"A7",0.105,"Blank","Blank","Blank","Blank"
"11680",33300,"A7",0.105,"Blank","Blank","Blank","Blank"
"11681",33600,"A7",0.105,"Blank","Blank","Blank","Blank"
"11682",33900,"A7",0.105,"Blank","Blank","Blank","Blank"
"11683",34200,"A7",0.105,"Blank","Blank","Blank","Blank"
"11684",34500,"A7",0.105,"Blank","Blank","Blank","Blank"
"11685",34800,"A7",0.105,"Blank","Blank","Blank","Blank"
"11686",35100,"A7",0.105,"Blank","Blank","Blank","Blank"
"11687",35400,"A7",0.105,"Blank","Blank","Blank","Blank"
"11688",35700,"A7",0.105,"Blank","Blank","Blank","Blank"
"11689",36000,"A7",0.105,"Blank","Blank","Blank","Blank"
"11690",36300,"A7",0.105,"Blank","Blank","Blank","Blank"
"11691",36600,"A7",0.106,"Blank","Blank","Blank","Blank"
"11692",36900,"A7",0.106,"Blank","Blank","Blank","Blank"
"11693",37200,"A7",0.105,"Blank","Blank","Blank","Blank"
"11694",37500,"A7",0.105,"Blank","Blank","Blank","Blank"
"11695",37800,"A7",0.106,"Blank","Blank","Blank","Blank"
"11696",38100,"A7",0.106,"Blank","Blank","Blank","Blank"
"11697",38400,"A7",0.106,"Blank","Blank","Blank","Blank"
"11698",38700,"A7",0.106,"Blank","Blank","Blank","Blank"
"11699",39000,"A7",0.106,"Blank","Blank","Blank","Blank"
"11700",39300,"A7",0.106,"Blank","Blank","Blank","Blank"
"11701",39600,"A7",0.105,"Blank","Blank","Blank","Blank"
"11702",39900,"A7",0.106,"Blank","Blank","Blank","Blank"
"11703",40200,"A7",0.105,"Blank","Blank","Blank","Blank"
"11704",40500,"A7",0.105,"Blank","Blank","Blank","Blank"
"11705",40800,"A7",0.106,"Blank","Blank","Blank","Blank"
"11706",41100,"A7",0.106,"Blank","Blank","Blank","Blank"
"11707",41400,"A7",0.106,"Blank","Blank","Blank","Blank"
"11708",41700,"A7",0.105,"Blank","Blank","Blank","Blank"
"11709",42000,"A7",0.106,"Blank","Blank","Blank","Blank"
"11710",42300,"A7",0.106,"Blank","Blank","Blank","Blank"
"11711",42600,"A7",0.106,"Blank","Blank","Blank","Blank"
"11712",42900,"A7",0.106,"Blank","Blank","Blank","Blank"
"11713",43200,"A7",0.105,"Blank","Blank","Blank","Blank"
"11714",43500,"A7",0.106,"Blank","Blank","Blank","Blank"
"11715",43800,"A7",0.106,"Blank","Blank","Blank","Blank"
"11716",44100,"A7",0.106,"Blank","Blank","Blank","Blank"
"11717",44400,"A7",0.106,"Blank","Blank","Blank","Blank"
"11718",44700,"A7",0.106,"Blank","Blank","Blank","Blank"
"11719",45000,"A7",0.106,"Blank","Blank","Blank","Blank"
"11720",45300,"A7",0.106,"Blank","Blank","Blank","Blank"
"11721",45600,"A7",0.106,"Blank","Blank","Blank","Blank"
"11722",45900,"A7",0.106,"Blank","Blank","Blank","Blank"
"11723",46200,"A7",0.107,"Blank","Blank","Blank","Blank"
"11724",46500,"A7",0.106,"Blank","Blank","Blank","Blank"
"11725",46800,"A7",0.107,"Blank","Blank","Blank","Blank"
"11726",47100,"A7",0.106,"Blank","Blank","Blank","Blank"
"11727",47400,"A7",0.106,"Blank","Blank","Blank","Blank"
"11728",47700,"A7",0.106,"Blank","Blank","Blank","Blank"
"11729",48000,"A7",0.106,"Blank","Blank","Blank","Blank"
"11730",48300,"A7",0.106,"Blank","Blank","Blank","Blank"
"11731",48600,"A7",0.106,"Blank","Blank","Blank","Blank"
"11732",48900,"A7",0.106,"Blank","Blank","Blank","Blank"
"11733",49200,"A7",0.107,"Blank","Blank","Blank","Blank"
"11734",49500,"A7",0.106,"Blank","Blank","Blank","Blank"
"11735",49800,"A7",0.107,"Blank","Blank","Blank","Blank"
"11736",50100,"A7",0.107,"Blank","Blank","Blank","Blank"
"11737",50400,"A7",0.107,"Blank","Blank","Blank","Blank"
"11738",50700,"A7",0.106,"Blank","Blank","Blank","Blank"
"11739",51000,"A7",0.107,"Blank","Blank","Blank","Blank"
"11740",51300,"A7",0.106,"Blank","Blank","Blank","Blank"
"11741",51600,"A7",0.106,"Blank","Blank","Blank","Blank"
"11742",51900,"A7",0.107,"Blank","Blank","Blank","Blank"
"11743",52200,"A7",0.107,"Blank","Blank","Blank","Blank"
"11744",52500,"A7",0.107,"Blank","Blank","Blank","Blank"
"11745",52800,"A7",0.106,"Blank","Blank","Blank","Blank"
"11746",53100,"A7",0.106,"Blank","Blank","Blank","Blank"
"11747",53400,"A7",0.107,"Blank","Blank","Blank","Blank"
"11748",53700,"A7",0.107,"Blank","Blank","Blank","Blank"
"11749",54000,"A7",0.107,"Blank","Blank","Blank","Blank"
"11750",54300,"A7",0.106,"Blank","Blank","Blank","Blank"
"11751",54600,"A7",0.106,"Blank","Blank","Blank","Blank"
"11752",54900,"A7",0.107,"Blank","Blank","Blank","Blank"
"11753",55200,"A7",0.107,"Blank","Blank","Blank","Blank"
"11754",55500,"A7",0.106,"Blank","Blank","Blank","Blank"
"11755",55800,"A7",0.107,"Blank","Blank","Blank","Blank"
"11756",56100,"A7",0.107,"Blank","Blank","Blank","Blank"
"11757",56400,"A7",0.107,"Blank","Blank","Blank","Blank"
"11758",56700,"A7",0.107,"Blank","Blank","Blank","Blank"
"11759",57000,"A7",0.107,"Blank","Blank","Blank","Blank"
"11760",57300,"A7",0.107,"Blank","Blank","Blank","Blank"
"11761",57600,"A7",0.107,"Blank","Blank","Blank","Blank"
"11762",57900,"A7",0.107,"Blank","Blank","Blank","Blank"
"11763",58200,"A7",0.107,"Blank","Blank","Blank","Blank"
"11764",58500,"A7",0.107,"Blank","Blank","Blank","Blank"
"11765",58800,"A7",0.107,"Blank","Blank","Blank","Blank"
"11766",59100,"A7",0.107,"Blank","Blank","Blank","Blank"
"11767",59400,"A7",0.107,"Blank","Blank","Blank","Blank"
"11768",59700,"A7",0.107,"Blank","Blank","Blank","Blank"
"11769",60000,"A7",0.107,"Blank","Blank","Blank","Blank"
"11770",60300,"A7",0.107,"Blank","Blank","Blank","Blank"
"11771",60600,"A7",0.107,"Blank","Blank","Blank","Blank"
"11772",60900,"A7",0.107,"Blank","Blank","Blank","Blank"
"11773",61200,"A7",0.107,"Blank","Blank","Blank","Blank"
"11774",61500,"A7",0.107,"Blank","Blank","Blank","Blank"
"11775",61800,"A7",0.107,"Blank","Blank","Blank","Blank"
"11776",62100,"A7",0.107,"Blank","Blank","Blank","Blank"
"11777",62400,"A7",0.107,"Blank","Blank","Blank","Blank"
"11778",62700,"A7",0.107,"Blank","Blank","Blank","Blank"
"11779",63000,"A7",0.107,"Blank","Blank","Blank","Blank"
"11780",63300,"A7",0.107,"Blank","Blank","Blank","Blank"
"11781",63600,"A7",0.108,"Blank","Blank","Blank","Blank"
"11782",63900,"A7",0.107,"Blank","Blank","Blank","Blank"
"11783",64200,"A7",0.107,"Blank","Blank","Blank","Blank"
"11784",64500,"A7",0.107,"Blank","Blank","Blank","Blank"
"11785",64800,"A7",0.107,"Blank","Blank","Blank","Blank"
"11786",65100,"A7",0.107,"Blank","Blank","Blank","Blank"
"11787",65400,"A7",0.107,"Blank","Blank","Blank","Blank"
"11788",65700,"A7",0.107,"Blank","Blank","Blank","Blank"
"11789",66000,"A7",0.107,"Blank","Blank","Blank","Blank"
"11790",66300,"A7",0.107,"Blank","Blank","Blank","Blank"
"11791",66600,"A7",0.107,"Blank","Blank","Blank","Blank"
"11792",66900,"A7",0.108,"Blank","Blank","Blank","Blank"
"11793",67200,"A7",0.107,"Blank","Blank","Blank","Blank"
"11794",67500,"A7",0.107,"Blank","Blank","Blank","Blank"
"11795",67800,"A7",0.108,"Blank","Blank","Blank","Blank"
"11796",68100,"A7",0.107,"Blank","Blank","Blank","Blank"
"11797",68400,"A7",0.108,"Blank","Blank","Blank","Blank"
"11798",68700,"A7",0.108,"Blank","Blank","Blank","Blank"
"11799",69000,"A7",0.107,"Blank","Blank","Blank","Blank"
"11800",69300,"A7",0.108,"Blank","Blank","Blank","Blank"
"11801",69600,"A7",0.107,"Blank","Blank","Blank","Blank"
"11802",69900,"A7",0.108,"Blank","Blank","Blank","Blank"
"11803",70200,"A7",0.108,"Blank","Blank","Blank","Blank"
"11804",70500,"A7",0.108,"Blank","Blank","Blank","Blank"
"11805",70800,"A7",0.108,"Blank","Blank","Blank","Blank"
"11806",71100,"A7",0.108,"Blank","Blank","Blank","Blank"
"11807",71400,"A7",0.108,"Blank","Blank","Blank","Blank"
"11808",71700,"A7",0.107,"Blank","Blank","Blank","Blank"
"11809",72000,"A7",0.107,"Blank","Blank","Blank","Blank"
"11810",0,"B7",0.104,"P1-T25-1-P","2811","0.1","Ancestor"
"11811",300,"B7",0.105,"P1-T25-1-P","2811","0.1","Ancestor"
"11812",600,"B7",0.107,"P1-T25-1-P","2811","0.1","Ancestor"
"11813",900,"B7",0.107,"P1-T25-1-P","2811","0.1","Ancestor"
"11814",1200,"B7",0.107,"P1-T25-1-P","2811","0.1","Ancestor"
"11815",1500,"B7",0.107,"P1-T25-1-P","2811","0.1","Ancestor"
"11816",1800,"B7",0.107,"P1-T25-1-P","2811","0.1","Ancestor"
"11817",2100,"B7",0.108,"P1-T25-1-P","2811","0.1","Ancestor"
"11818",2400,"B7",0.108,"P1-T25-1-P","2811","0.1","Ancestor"
"11819",2700,"B7",0.108,"P1-T25-1-P","2811","0.1","Ancestor"
"11820",3000,"B7",0.107,"P1-T25-1-P","2811","0.1","Ancestor"
"11821",3300,"B7",0.108,"P1-T25-1-P","2811","0.1","Ancestor"
"11822",3600,"B7",0.108,"P1-T25-1-P","2811","0.1","Ancestor"
"11823",3900,"B7",0.108,"P1-T25-1-P","2811","0.1","Ancestor"
"11824",4200,"B7",0.108,"P1-T25-1-P","2811","0.1","Ancestor"
"11825",4500,"B7",0.108,"P1-T25-1-P","2811","0.1","Ancestor"
"11826",4800,"B7",0.108,"P1-T25-1-P","2811","0.1","Ancestor"
"11827",5100,"B7",0.108,"P1-T25-1-P","2811","0.1","Ancestor"
"11828",5400,"B7",0.108,"P1-T25-1-P","2811","0.1","Ancestor"
"11829",5700,"B7",0.108,"P1-T25-1-P","2811","0.1","Ancestor"
